pivot,inflection,similarity,category
płynąć,płynę,0.69103307,V;PRS;1;SG
płynąć,płyniecie,0.7436028,V;PRS;2;PL
płynąć,płyniemy,0.72579026,V;PRS;1;PL
płynąć,płyniesz,0.7175097,V;PRS;2;SG
płynąć,płynie,0.88909024,V;PRS;3;SG
pobrać,pobierzecie,0.69416887,V;FUT;2;PL
pobrać,pobierzemy,0.671909,V;FUT;1;PL
pobrać,pobierzesz,0.91494226,V;FUT;2;SG
pobrać,pobierze,0.6238494,V;FUT;3;SG
pobrać,pobiorą,0.6544943,V;FUT;3;PL
pobrać,pobiorę,0.60892737,V;FUT;1;SG
pobrać,pobrałam,0.7032258,V;PST;1;SG;FEM
pobrać,pobrałaś,0.68587863,V;PST;2;SG;FEM
pobrać,pobrała,0.7260382,V;PST;3;SG;FEM
pobrać,pobrałem,0.7278131,V;PST;1;SG;MASC
pobrać,pobrałeś,0.6924831,V;PST;2;SG;MASC
pobrać,pobraliście,0.70607334,V;PST;2;PL;MASC;HUM
pobrać,pobraliśmy,0.72091246,V;PST;1;PL;MASC;HUM
pobrać,pobrali,0.7196298,V;PST;3;PL;MASC;HUM
pobrać,pobrało,0.72100484,V;PST;3;SG;NEUT
pobrać,pobrał,0.750349,V;PST;3;SG;MASC
pobrać,pobrałyście,0.6714263,V;PST;2;PL
pobrać,pobrałyśmy,0.68434435,V;PST;1;PL
pobrać,pobrały,0.71224785,V;PST;3;PL
pochodzić,będą pochodzili,0.6558144,V;FUT;3;PL;MASC;HUM
pochodzić,będą pochodziły,0.67625445,V;FUT;3;PL
pochodzić,będę pochodziła,0.6797571,V;FUT;1;SG;FEM
pochodzić,będę pochodził,0.702157,V;FUT;1;SG;MASC
pochodzić,będziecie pochodzili,0.65046114,V;FUT;2;PL;MASC;HUM
pochodzić,będziecie pochodziły,0.680621,V;FUT;2;PL
pochodzić,będziemy pochodzili,0.64871323,V;FUT;1;PL;MASC;HUM
pochodzić,będziemy pochodziły,0.66412306,V;FUT;1;PL
pochodzić,będzie pochodziła,0.6828714,V;FUT;3;SG;FEM
pochodzić,będzie pochodziło,0.61096585,V;FUT;3;SG;NEUT
pochodzić,będzie pochodził,0.6657402,V;FUT;3;SG;MASC
pochodzić,będziesz pochodziła,0.68856204,V;FUT;2;SG;FEM
pochodzić,będziesz pochodził,0.69605446,V;FUT;2;SG;MASC
pochodzić,pochodzą,0.8993614,V;PRS;3;PL
pochodzić,pochodzę,0.8798399,V;PRS;1;SG
pochodzić,pochodzicie,0.76000035,V;PRS;2;PL
pochodzić,pochodziłam,0.71945,V;PST;1;SG;FEM
pochodzić,pochodziłaś,0.661919,V;PST;2;SG;FEM
pochodzić,pochodziła,0.93351763,V;PST;3;SG;FEM
pochodzić,pochodziłem,0.7619594,V;PST;1;SG;MASC
pochodzić,pochodziłeś,0.690799,V;PST;2;SG;MASC
pochodzić,pochodziliście,0.72562414,V;PST;2;PL;MASC;HUM
pochodzić,pochodziliśmy,0.7154343,V;PST;1;PL;MASC;HUM
pochodzić,pochodzili,0.71390224,V;PST;3;PL;MASC;HUM
pochodzić,pochodziło,0.71292144,V;PST;3;SG;NEUT
pochodzić,pochodził,0.8979107,V;PST;3;SG;MASC
pochodzić,pochodziłyście,0.7353541,V;PST;2;PL
pochodzić,pochodziłyśmy,0.70311016,V;PST;1;PL
pochodzić,pochodziły,0.9079322,V;PST;3;PL
pochodzić,pochodzimy,0.75005245,V;PRS;1;PL
pochodzić,pochodzisz,0.85918367,V;PRS;2;SG
pochodzić,pochodzi,0.8746234,V;PRS;3;SG
pocieszyć,pocieszą,0.8399762,V;FUT;3;PL
pocieszyć,pocieszę,0.86062837,V;FUT;1;SG
pocieszyć,pocieszycie,0.8328877,V;FUT;2;PL
pocieszyć,pocieszyłam,0.85032344,V;PST;1;SG;FEM
pocieszyć,pocieszyłaś,0.80657524,V;PST;2;SG;FEM
pocieszyć,pocieszyła,0.85405785,V;PST;3;SG;FEM
pocieszyć,pocieszyłem,0.8613147,V;PST;1;SG;MASC
pocieszyć,pocieszyłeś,0.7983962,V;PST;2;SG;MASC
pocieszyć,pocieszyliście,0.77605987,V;PST;2;PL;MASC;HUM
pocieszyć,pocieszyliśmy,0.8248403,V;PST;1;PL;MASC;HUM
pocieszyć,pocieszyli,0.8465062,V;PST;3;PL;MASC;HUM
pocieszyć,pocieszyło,0.8363911,V;PST;3;SG;NEUT
pocieszyć,pocieszył,0.871572,V;PST;3;SG;MASC
pocieszyć,pocieszyłyście,0.752312,V;PST;2;PL
pocieszyć,pocieszyłyśmy,0.7619295,V;PST;1;PL
pocieszyć,pocieszyły,0.85434943,V;PST;3;PL
pocieszyć,pocieszymy,0.8468631,V;FUT;1;PL
pocieszyć,pocieszysz,0.8598974,V;FUT;2;SG
pocieszyć,pocieszy,0.84284186,V;FUT;3;SG
poczekać,poczekacie,0.73344624,V;FUT;2;PL
poczekać,poczekają,0.7133748,V;FUT;3;PL
poczekać,poczekałam,0.6675437,V;PST;1;SG;FEM
poczekać,poczekałaś,0.671513,V;PST;2;SG;FEM
poczekać,poczekała,0.68925625,V;PST;3;SG;FEM
poczekać,poczekałem,0.69894046,V;PST;1;SG;MASC
poczekać,poczekałeś,0.68667895,V;PST;2;SG;MASC
poczekać,poczekaliście,0.687641,V;PST;2;PL;MASC;HUM
poczekać,poczekaliśmy,0.6687582,V;PST;1;PL;MASC;HUM
poczekać,poczekali,0.7079982,V;PST;3;PL;MASC;HUM
poczekać,poczekało,0.6884839,V;PST;3;SG;NEUT
poczekać,poczekał,0.7219451,V;PST;3;SG;MASC
poczekać,poczekałyście,0.6817169,V;PST;2;PL
poczekać,poczekałyśmy,0.6796197,V;PST;1;PL
poczekać,poczekały,0.697882,V;PST;3;PL
poczekać,poczekam,0.9275827,V;FUT;1;SG
poczekać,poczekamy,0.70694894,V;FUT;1;PL
poczekać,poczekasz,0.6980329,V;FUT;2;SG
poczekać,poczeka,0.9398888,V;FUT;3;SG
podać,podacie,0.7770072,V;FUT;2;PL
podać,podadzą,0.7641606,V;FUT;3;PL
podać,podałam,0.7479844,V;PST;1;SG;FEM
podać,podałaś,0.7607714,V;PST;2;SG;FEM
podać,podała,0.8082099,V;PST;3;SG;FEM
podać,podałem,0.7603742,V;PST;1;SG;MASC
podać,podałeś,0.773149,V;PST;2;SG;MASC
podać,podaliście,0.7791631,V;PST;2;PL;MASC;HUM
podać,podaliśmy,0.76982635,V;PST;1;PL;MASC;HUM
podać,podali,0.7779292,V;PST;3;PL;MASC;HUM
podać,podało,0.6761936,V;PST;3;SG;NEUT
podać,podał,0.80982006,V;PST;3;SG;MASC
podać,podałyście,0.6780083,V;PST;2;PL
podać,podałyśmy,0.6724978,V;PST;1;PL
podać,podały,0.69748366,V;PST;3;PL
podać,podam,0.92658174,V;FUT;1;SG
podać,podamy,0.77360487,V;FUT;1;PL
podać,podasz,0.75689375,V;FUT;2;SG
podać,poda,0.90584636,V;FUT;3;SG
podchodzić,będą podchodzili,0.7562082,V;FUT;3;PL;MASC;HUM
podchodzić,będą podchodziły,0.68827057,V;FUT;3;PL
podchodzić,będę podchodziła,0.7722539,V;FUT;1;SG;FEM
podchodzić,będę podchodził,0.7873683,V;FUT;1;SG;MASC
podchodzić,będziecie podchodzili,0.8275403,V;FUT;2;PL;MASC;HUM
podchodzić,będziecie podchodziły,0.7923703,V;FUT;2;PL
podchodzić,będziemy podchodzili,0.7757594,V;FUT;1;PL;MASC;HUM
podchodzić,będziemy podchodziły,0.7197981,V;FUT;1;PL
podchodzić,będzie podchodziła,0.7245811,V;FUT;3;SG;FEM
podchodzić,będzie podchodziło,0.6305492,V;FUT;3;SG;NEUT
podchodzić,będzie podchodził,0.7532465,V;FUT;3;SG;MASC
podchodzić,będziesz podchodziła,0.752524,V;FUT;2;SG;FEM
podchodzić,będziesz podchodził,0.76512694,V;FUT;2;SG;MASC
podchodzić,podchodzą,0.75594574,V;PRS;3;PL
podchodzić,podchodzę,0.71095216,V;PRS;1;SG
podchodzić,podchodzicie,0.84395087,V;PRS;2;PL
podchodzić,podchodziłam,0.7841907,V;PST;1;SG;FEM
podchodzić,podchodziłaś,0.78031313,V;PST;2;SG;FEM
podchodzić,podchodziła,0.83247817,V;PST;3;SG;FEM
podchodzić,podchodziłem,0.8224232,V;PST;1;SG;MASC
podchodzić,podchodziłeś,0.8080013,V;PST;2;SG;MASC
podchodzić,podchodziliście,0.8445757,V;PST;2;PL;MASC;HUM
podchodzić,podchodziliśmy,0.8308633,V;PST;1;PL;MASC;HUM
podchodzić,podchodzili,0.86927575,V;PST;3;PL;MASC;HUM
podchodzić,podchodziło,0.82582533,V;PST;3;SG;NEUT
podchodzić,podchodził,0.8538917,V;PST;3;SG;MASC
podchodzić,podchodziłyście,0.8009185,V;PST;2;PL
podchodzić,podchodziłyśmy,0.7908868,V;PST;1;PL
podchodzić,podchodziły,0.8486261,V;PST;3;PL
podchodzić,podchodzimy,0.7784131,V;PRS;1;PL
podchodzić,podchodzisz,0.8039918,V;PRS;2;SG
podchodzić,podchodzi,0.7465129,V;PRS;3;SG
podejrzewać,będą podejrzewali,0.62734294,V;FUT;3;PL;MASC;HUM
podejrzewać,będą podejrzewały,0.6173618,V;FUT;3;PL
podejrzewać,będę podejrzewała,0.62799126,V;FUT;1;SG;FEM
podejrzewać,będę podejrzewał,0.6332005,V;FUT;1;SG;MASC
podejrzewać,będziecie podejrzewali,0.68098927,V;FUT;2;PL;MASC;HUM
podejrzewać,będziecie podejrzewały,0.668079,V;FUT;2;PL
podejrzewać,będziemy podejrzewali,0.6411619,V;FUT;1;PL;MASC;HUM
podejrzewać,będziemy podejrzewały,0.6280053,V;FUT;1;PL
podejrzewać,będzie podejrzewała,0.59992695,V;FUT;3;SG;FEM
podejrzewać,będzie podejrzewało,0.5940612,V;FUT;3;SG;NEUT
podejrzewać,będzie podejrzewał,0.61331844,V;FUT;3;SG;MASC
podejrzewać,będziesz podejrzewała,0.6257316,V;FUT;2;SG;FEM
podejrzewać,będziesz podejrzewał,0.62027246,V;FUT;2;SG;MASC
podejrzewać,podejrzewacie,0.7532463,V;PRS;2;PL
podejrzewać,podejrzewają,0.7478473,V;PRS;3;PL
podejrzewać,podejrzewałam,0.73565364,V;PST;1;SG;FEM
podejrzewać,podejrzewałaś,0.7024893,V;PST;2;SG;FEM
podejrzewać,podejrzewała,0.7222525,V;PST;3;SG;FEM
podejrzewać,podejrzewałem,0.7500073,V;PST;1;SG;MASC
podejrzewać,podejrzewałeś,0.70645577,V;PST;2;SG;MASC
podejrzewać,podejrzewaliście,0.7081732,V;PST;2;PL;MASC;HUM
podejrzewać,podejrzewaliśmy,0.71264756,V;PST;1;PL;MASC;HUM
podejrzewać,podejrzewali,0.7358939,V;PST;3;PL;MASC;HUM
podejrzewać,podejrzewało,0.7202307,V;PST;3;SG;NEUT
podejrzewać,podejrzewał,0.7376008,V;PST;3;SG;MASC
podejrzewać,podejrzewałyście,0.7265589,V;PST;2;PL
podejrzewać,podejrzewałyśmy,0.76168364,V;PST;1;PL
podejrzewać,podejrzewały,0.72878236,V;PST;3;PL
podejrzewać,podejrzewam,0.9223132,V;PRS;1;SG
podejrzewać,podejrzewamy,0.74294984,V;PRS;1;PL
podejrzewać,podejrzewasz,0.72355056,V;PRS;2;SG
podejrzewać,podejrzewa,0.9439523,V;PRS;3;SG
podkreślać,będą podkreślali,0.6741056,V;FUT;3;PL;MASC;HUM
podkreślać,będą podkreślały,0.7386047,V;FUT;3;PL
podkreślać,będę podkreślała,0.75512713,V;FUT;1;SG;FEM
podkreślać,będę podkreślał,0.6849422,V;FUT;1;SG;MASC
podkreślać,będziecie podkreślali,0.6542366,V;FUT;2;PL;MASC;HUM
podkreślać,będziecie podkreślały,0.78326386,V;FUT;2;PL
podkreślać,będziemy podkreślali,0.65403473,V;FUT;1;PL;MASC;HUM
podkreślać,będziemy podkreślały,0.756114,V;FUT;1;PL
podkreślać,będzie podkreślała,0.76441944,V;FUT;3;SG;FEM
podkreślać,będzie podkreślało,0.73674184,V;FUT;3;SG;NEUT
podkreślać,będzie podkreślał,0.7262072,V;FUT;3;SG;MASC
podkreślać,będziesz podkreślała,0.7388102,V;FUT;2;SG;FEM
podkreślać,będziesz podkreślał,0.6637001,V;FUT;2;SG;MASC
podkreślać,podkreślacie,0.8401877,V;PRS;2;PL
podkreślać,podkreślają,0.78192306,V;PRS;3;PL
podkreślać,podkreślałam,0.8373093,V;PST;1;SG;FEM
podkreślać,podkreślałaś,0.8014877,V;PST;2;SG;FEM
podkreślać,podkreślała,0.8415414,V;PST;3;SG;FEM
podkreślać,podkreślałem,0.84574616,V;PST;1;SG;MASC
podkreślać,podkreślałeś,0.7296792,V;PST;2;SG;MASC
podkreślać,podkreślaliście,0.77353096,V;PST;2;PL;MASC;HUM
podkreślać,podkreślaliśmy,0.77831966,V;PST;1;PL;MASC;HUM
podkreślać,podkreślali,0.74416006,V;PST;3;PL;MASC;HUM
podkreślać,podkreślało,0.8306724,V;PST;3;SG;NEUT
podkreślać,podkreślał,0.79845154,V;PST;3;SG;MASC
podkreślać,podkreślałyście,0.7932565,V;PST;2;PL
podkreślać,podkreślałyśmy,0.7565492,V;PST;1;PL
podkreślać,podkreślały,0.8382477,V;PST;3;PL
podkreślać,podkreślam,0.6955056,V;PRS;1;SG
podkreślać,podkreślamy,0.74812293,V;PRS;1;PL
podkreślać,podkreślasz,0.79749054,V;PRS;2;SG
podkreślać,podkreśla,0.8130052,V;PRS;3;SG
podnieść,podniesiecie,0.72668445,V;FUT;2;PL
podnieść,podniesiemy,0.72881866,V;FUT;1;PL
podnieść,podniesiesz,0.6415572,V;FUT;2;SG
podnieść,podniesie,0.8717311,V;FUT;3;SG
podnieść,podnieśliście,0.6826787,V;PST;2;PL;MASC;HUM
podnieść,podnieśliśmy,0.6853181,V;PST;1;PL;MASC;HUM
podnieść,podnieśli,0.67234397,V;PST;3;PL;MASC;HUM
podnieść,podniosą,0.6428212,V;FUT;3;PL
podnieść,podniosę,0.5998069,V;FUT;1;SG
podnieść,podniosłam,0.57808745,V;PST;1;SG;FEM
podnieść,podniosłaś,0.5581024,V;PST;2;SG;FEM
podnieść,podniosła,0.6224139,V;PST;3;SG;FEM
podnieść,podniosłem,0.6012619,V;PST;1;SG;MASC
podnieść,podniosłeś,0.5563897,V;PST;2;SG;MASC
podnieść,podniosło,0.6404541,V;PST;3;SG;NEUT
podnieść,podniosł,0.6137999,V;PST;3;SG;MASC
podnieść,podniosłyście,0.5744047,V;PST;2;PL
podnieść,podniosłyśmy,0.5876248,V;PST;1;PL
podnieść,podniosły,0.61650944,V;PST;3;PL
podnosić,będą podnosili,0.6274875,V;FUT;3;PL;MASC;HUM
podnosić,będą podnosiły,0.6056694,V;FUT;3;PL
podnosić,będę podnosiła,0.63929427,V;FUT;1;SG;FEM
podnosić,będę podnosił,0.6411337,V;FUT;1;SG;MASC
podnosić,będziecie podnosili,0.67215323,V;FUT;2;PL;MASC;HUM
podnosić,będziecie podnosiły,0.67278916,V;FUT;2;PL
podnosić,będziemy podnosili,0.6235367,V;FUT;1;PL;MASC;HUM
podnosić,będziemy podnosiły,0.63040835,V;FUT;1;PL
podnosić,będzie podnosiła,0.61479175,V;FUT;3;SG;FEM
podnosić,będzie podnosiło,0.5839859,V;FUT;3;SG;NEUT
podnosić,będzie podnosił,0.59639776,V;FUT;3;SG;MASC
podnosić,będziesz podnosiła,0.609606,V;FUT;2;SG;FEM
podnosić,będziesz podnosił,0.60543656,V;FUT;2;SG;MASC
podnosić,podnosicie,0.7540386,V;PRS;2;PL
podnosić,podnosiłam,0.7407772,V;PST;1;SG;FEM
podnosić,podnosiłaś,0.6742491,V;PST;2;SG;FEM
podnosić,podnosiła,0.7458952,V;PST;3;SG;FEM
podnosić,podnosiłem,0.76606643,V;PST;1;SG;MASC
podnosić,podnosiłeś,0.6711941,V;PST;2;SG;MASC
podnosić,podnosiliście,0.754315,V;PST;2;PL;MASC;HUM
podnosić,podnosiliśmy,0.73627126,V;PST;1;PL;MASC;HUM
podnosić,podnosili,0.78196883,V;PST;3;PL;MASC;HUM
podnosić,podnosiło,0.7433572,V;PST;3;SG;NEUT
podnosić,podnosił,0.758137,V;PST;3;SG;MASC
podnosić,podnosiłyście,0.7435393,V;PST;2;PL
podnosić,podnosiłyśmy,0.75834394,V;PST;1;PL
podnosić,podnosiły,0.76216465,V;PST;3;PL
podnosić,podnosimy,0.72781336,V;PRS;1;PL
podnosić,podnosisz,0.6839857,V;PRS;2;SG
podnosić,podnosi,0.94556344,V;PRS;3;SG
podnosić,podnoszą,0.9484521,V;PRS;3;PL
podnosić,podnoszę,0.7372824,V;PRS;1;SG
podpisać,podpisałam,0.75431484,V;PST;1;SG;FEM
podpisać,podpisałaś,0.7307788,V;PST;2;SG;FEM
podpisać,podpisała,0.9276401,V;PST;3;SG;FEM
podpisać,podpisałem,0.7621225,V;PST;1;SG;MASC
podpisać,podpisałeś,0.7604279,V;PST;2;SG;MASC
podpisać,podpisaliście,0.79976857,V;PST;2;PL;MASC;HUM
podpisać,podpisaliśmy,0.786813,V;PST;1;PL;MASC;HUM
podpisać,podpisali,0.9244359,V;PST;3;PL;MASC;HUM
podpisać,podpisało,0.6992076,V;PST;3;SG;NEUT
podpisać,podpisał,0.7882844,V;PST;3;SG;MASC
podpisać,podpisałyście,0.72802675,V;PST;2;PL
podpisać,podpisałyśmy,0.7247747,V;PST;1;PL
podpisać,podpisały,0.8965863,V;PST;3;PL
podpisać,podpiszą,0.7736424,V;FUT;3;PL
podpisać,podpiszecie,0.77537405,V;FUT;2;PL
podpisać,podpiszemy,0.7839326,V;FUT;1;PL
podpisać,podpiszesz,0.7489581,V;FUT;2;SG
podpisać,podpiszę,0.7560648,V;FUT;1;SG
podpisać,podpisze,0.93614507,V;FUT;3;SG
podróżować,będą podróżowali,0.64973444,V;FUT;3;PL;MASC;HUM
podróżować,będą podróżowały,0.6482084,V;FUT;3;PL
podróżować,będę podróżowała,0.65262675,V;FUT;1;SG;FEM
podróżować,będę podróżował,0.6986147,V;FUT;1;SG;MASC
podróżować,będziecie podróżowali,0.66348016,V;FUT;2;PL;MASC;HUM
podróżować,będziecie podróżowały,0.6732799,V;FUT;2;PL
podróżować,będziemy podróżowali,0.6410187,V;FUT;1;PL;MASC;HUM
podróżować,będziemy podróżowały,0.65868264,V;FUT;1;PL
podróżować,będzie podróżowała,0.64257276,V;FUT;3;SG;FEM
podróżować,będzie podróżowało,0.6276022,V;FUT;3;SG;NEUT
podróżować,będzie podróżował,0.65670884,V;FUT;3;SG;MASC
podróżować,będziesz podróżowała,0.63769054,V;FUT;2;SG;FEM
podróżować,będziesz podróżował,0.67562574,V;FUT;2;SG;MASC
podróżować,podróżowałam,0.71620536,V;PST;1;SG;FEM
podróżować,podróżowałaś,0.5831213,V;PST;2;SG;FEM
podróżować,podróżowała,0.72932065,V;PST;3;SG;FEM
podróżować,podróżowałem,0.7433806,V;PST;1;SG;MASC
podróżować,podróżowałeś,0.66882896,V;PST;2;SG;MASC
podróżować,podróżowaliście,0.7209964,V;PST;2;PL;MASC;HUM
podróżować,podróżowaliśmy,0.69766796,V;PST;1;PL;MASC;HUM
podróżować,podróżowali,0.76259506,V;PST;3;PL;MASC;HUM
podróżować,podróżowało,0.7089245,V;PST;3;SG;NEUT
podróżować,podróżował,0.91020286,V;PST;3;SG;MASC
podróżować,podróżowałyście,0.61592656,V;PST;2;PL
podróżować,podróżowałyśmy,0.55430603,V;PST;1;PL
podróżować,podróżowały,0.7131074,V;PST;3;PL
podróżować,podróżują,0.6986363,V;PRS;3;PL
podróżować,podróżujecie,0.70438445,V;PRS;2;PL
podróżować,podróżujemy,0.7032733,V;PRS;1;PL
podróżować,podróżujesz,0.69672555,V;PRS;2;SG
podróżować,podróżuję,0.6931713,V;PRS;1;SG
podróżować,podróżuje,0.96320504,V;PRS;3;SG
podziwiać,będą podziwiali,0.6197659,V;FUT;3;PL;MASC;HUM
podziwiać,będą podziwiały,0.63307273,V;FUT;3;PL
podziwiać,będę podziwiała,0.5468739,V;FUT;1;SG;FEM
podziwiać,będę podziwiał,0.5820309,V;FUT;1;SG;MASC
podziwiać,będziecie podziwiali,0.6339346,V;FUT;2;PL;MASC;HUM
podziwiać,będziecie podziwiały,0.6627393,V;FUT;2;PL
podziwiać,będziemy podziwiali,0.63182795,V;FUT;1;PL;MASC;HUM
podziwiać,będziemy podziwiały,0.63871527,V;FUT;1;PL
podziwiać,będzie podziwiała,0.5715684,V;FUT;3;SG;FEM
podziwiać,będzie podziwiało,0.5619746,V;FUT;3;SG;NEUT
podziwiać,będzie podziwiał,0.5842813,V;FUT;3;SG;MASC
podziwiać,będziesz podziwiała,0.55716515,V;FUT;2;SG;FEM
podziwiać,będziesz podziwiał,0.5718811,V;FUT;2;SG;MASC
podziwiać,podziwiacie,0.6815067,V;PRS;2;PL
podziwiać,podziwiają,0.72000617,V;PRS;3;PL
podziwiać,podziwiałam,0.6758132,V;PST;1;SG;FEM
podziwiać,podziwiałaś,0.5565341,V;PST;2;SG;FEM
podziwiać,podziwiała,0.67021245,V;PST;3;SG;FEM
podziwiać,podziwiałem,0.68152934,V;PST;1;SG;MASC
podziwiać,podziwiałeś,0.59347886,V;PST;2;SG;MASC
podziwiać,podziwialiście,0.65917623,V;PST;2;PL;MASC;HUM
podziwiać,podziwialiśmy,0.6345481,V;PST;1;PL;MASC;HUM
podziwiać,podziwiali,0.6380102,V;PST;3;PL;MASC;HUM
podziwiać,podziwiało,0.57820547,V;PST;3;SG;NEUT
podziwiać,podziwiał,0.6834356,V;PST;3;SG;MASC
podziwiać,podziwiałyście,0.6300415,V;PST;2;PL
podziwiać,podziwiałyśmy,0.6256681,V;PST;1;PL
podziwiać,podziwiały,0.7179525,V;PST;3;PL
podziwiać,podziwiam,0.67927563,V;PRS;1;SG
podziwiać,podziwiamy,0.7380105,V;PRS;1;PL
podziwiać,podziwiasz,0.6565693,V;PRS;2;SG
podziwiać,podziwia,0.6977456,V;PRS;3;SG
pogadać,pogadacie,0.7292094,V;FUT;2;PL
pogadać,pogadają,0.7189092,V;FUT;3;PL
pogadać,pogadałam,0.7120404,V;PST;1;SG;FEM
pogadać,pogadałaś,0.7061009,V;PST;2;SG;FEM
pogadać,pogadała,0.71251816,V;PST;3;SG;FEM
pogadać,pogadałem,0.73950535,V;PST;1;SG;MASC
pogadać,pogadałeś,0.727467,V;PST;2;SG;MASC
pogadać,pogadaliście,0.7153421,V;PST;2;PL;MASC;HUM
pogadać,pogadaliśmy,0.69068724,V;PST;1;PL;MASC;HUM
pogadać,pogadali,0.7332877,V;PST;3;PL;MASC;HUM
pogadać,pogadało,0.69210124,V;PST;3;SG;NEUT
pogadać,pogadał,0.7204333,V;PST;3;SG;MASC
pogadać,pogadałyście,0.5879793,V;PST;2;PL
pogadać,pogadałyśmy,0.67959917,V;PST;1;PL
pogadać,pogadały,0.6822155,V;PST;3;PL
pogadać,pogadam,0.6992822,V;FUT;1;SG
pogadać,pogadamy,0.9137167,V;FUT;1;PL
pogadać,pogadasz,0.629694,V;FUT;2;SG
pogadać,pogada,0.7071036,V;FUT;3;SG
pojmować,będą pojmowali,0.78842294,V;FUT;3;PL;MASC;HUM
pojmować,będą pojmowały,0.76172066,V;FUT;3;PL
pojmować,będę pojmowała,0.7961041,V;FUT;1;SG;FEM
pojmować,będę pojmował,0.80438626,V;FUT;1;SG;MASC
pojmować,będziecie pojmowali,0.81506693,V;FUT;2;PL;MASC;HUM
pojmować,będziecie pojmowały,0.8132354,V;FUT;2;PL
pojmować,będziemy pojmowali,0.8091312,V;FUT;1;PL;MASC;HUM
pojmować,będziemy pojmowały,0.78712,V;FUT;1;PL
pojmować,będzie pojmowała,0.77527446,V;FUT;3;SG;FEM
pojmować,będzie pojmowało,0.73751664,V;FUT;3;SG;NEUT
pojmować,będzie pojmował,0.7787868,V;FUT;3;SG;MASC
pojmować,będziesz pojmowała,0.7893151,V;FUT;2;SG;FEM
pojmować,będziesz pojmował,0.78490424,V;FUT;2;SG;MASC
pojmować,pojmowałam,0.86017615,V;PST;1;SG;FEM
pojmować,pojmowałaś,0.84240276,V;PST;2;SG;FEM
pojmować,pojmowała,0.86881876,V;PST;3;SG;FEM
pojmować,pojmowałem,0.8772348,V;PST;1;SG;MASC
pojmować,pojmowałeś,0.84280443,V;PST;2;SG;MASC
pojmować,pojmowaliście,0.8515612,V;PST;2;PL;MASC;HUM
pojmować,pojmowaliśmy,0.851797,V;PST;1;PL;MASC;HUM
pojmować,pojmowali,0.8445102,V;PST;3;PL;MASC;HUM
pojmować,pojmowało,0.84093934,V;PST;3;SG;NEUT
pojmować,pojmował,0.8461562,V;PST;3;SG;MASC
pojmować,pojmowałyście,0.75713336,V;PST;2;PL
pojmować,pojmowałyśmy,0.8369044,V;PST;1;PL
pojmować,pojmowały,0.84397936,V;PST;3;PL
pojmować,pojmują,0.87816817,V;PRS;3;PL
pojmować,pojmujecie,0.8538514,V;PRS;2;PL
pojmować,pojmujemy,0.8542042,V;PRS;1;PL
pojmować,pojmujesz,0.8387131,V;PRS;2;SG
pojmować,pojmuję,0.85650164,V;PRS;1;SG
pojmować,pojmuje,0.87418145,V;PRS;3;SG
pokazać,pokazałam,0.7093863,V;PST;1;SG;FEM
pokazać,pokazałaś,0.690695,V;PST;2;SG;FEM
pokazać,pokazała,0.9073041,V;PST;3;SG;FEM
pokazać,pokazałem,0.7535268,V;PST;1;SG;MASC
pokazać,pokazałeś,0.73519737,V;PST;2;SG;MASC
pokazać,pokazaliście,0.7767432,V;PST;2;PL;MASC;HUM
pokazać,pokazaliśmy,0.7832881,V;PST;1;PL;MASC;HUM
pokazać,pokazali,0.7775383,V;PST;3;PL;MASC;HUM
pokazać,pokazało,0.67723745,V;PST;3;SG;NEUT
pokazać,pokazał,0.91672546,V;PST;3;SG;MASC
pokazać,pokazałyście,0.7199966,V;PST;2;PL
pokazać,pokazałyśmy,0.70944893,V;PST;1;PL
pokazać,pokazały,0.8867802,V;PST;3;PL
pokazać,pokażą,0.7341452,V;FUT;3;PL
pokazać,pokażecie,0.76983935,V;FUT;2;PL
pokazać,pokażemy,0.9053484,V;FUT;1;PL
pokazać,pokażesz,0.88988864,V;FUT;2;SG
pokazać,pokażę,0.92021894,V;FUT;1;SG
pokazać,pokaże,0.9146348,V;FUT;3;SG
pokazywać,będą pokazywali,0.6065002,V;FUT;3;PL;MASC;HUM
pokazywać,będą pokazywały,0.5658732,V;FUT;3;PL
pokazywać,będę pokazywała,0.638274,V;FUT;1;SG;FEM
pokazywać,będę pokazywał,0.6781707,V;FUT;1;SG;MASC
pokazywać,będziecie pokazywali,0.63997114,V;FUT;2;PL;MASC;HUM
pokazywać,będziecie pokazywały,0.6520205,V;FUT;2;PL
pokazywać,będziemy pokazywali,0.63017744,V;FUT;1;PL;MASC;HUM
pokazywać,będziemy pokazywały,0.593462,V;FUT;1;PL
pokazywać,będzie pokazywała,0.5936343,V;FUT;3;SG;FEM
pokazywać,będzie pokazywało,0.5471103,V;FUT;3;SG;NEUT
pokazywać,będzie pokazywał,0.6543432,V;FUT;3;SG;MASC
pokazywać,będziesz pokazywała,0.60943514,V;FUT;2;SG;FEM
pokazywać,będziesz pokazywał,0.65838474,V;FUT;2;SG;MASC
pokazywać,pokazują,0.9315945,V;PRS;3;PL
pokazywać,pokazujecie,0.74447364,V;PRS;2;PL
pokazywać,pokazujemy,0.72710794,V;PRS;1;PL
pokazywać,pokazujesz,0.71836776,V;PRS;2;SG
pokazywać,pokazuję,0.73967814,V;PRS;1;SG
pokazywać,pokazuje,0.9164159,V;PRS;3;SG
pokazywać,pokazywałam,0.745979,V;PST;1;SG;FEM
