pivot,inflection,P-I similarity
donar,donará,0.6033035898948148
donar,donaremos,0.4823327793485126
donar,donarán,0.6023604585337523
progresar,progreso,0.5705526141804337
progresar,progresas,0.4739476361133832
progresar,progresa,0.5316718973831505
progresar,progresa,0.5316718973831505
progresar,progresamos,0.5526408763641626
progresar,progresan,0.5499083574797767
progresar,progresaba,0.38513360011927533
progresar,progresaba,0.38513360011927533
progresar,progresaba,0.38513360011927533
progresar,progresaban,0.38246568244069035
progresar,progresará,0.577383538105987
progresar,progresará,0.577383538105987
progresar,progresaremos,0.5810869722014753
progresar,progresarán,0.6227850750489665
lentificar,lentifica,0.7494737128594078
lentificar,lentifica,0.7494737128594078
lentificar,lentificará,0.6556603640163589
lentificar,lentificará,0.6556603640163589
enfrontar,enfronta,0.7659459360906626
enfrontar,enfronta,0.7659459360906626
enfrontar,enfrontan,0.7337375724797072
unir,uno,0.24612839854428692
unir,unes,0.10260455760333476
unir,une,0.5717322394941354
unir,une,0.5717322394941354
unir,unimos,0.35449165129863314
unir,unen,0.6207760967480698
unir,unía,0.5427078578263337
unir,unía,0.5427078578263337
unir,unía,0.5427078578263337
unir,uníamos,0.2530182612982388
unir,unían,0.5399017234640864
unir,uniré,0.29168015894003063
unir,unirás,0.31046767454292223
unir,unirá,0.5432821723143758
unir,unirá,0.5432821723143758
unir,uniremos,0.3087271464701271
unir,uniréis,0.3023144223874361
unir,unirán,0.5065308735784096
centellear,centelleo,0.6161535671105307
centellear,centellea,0.7984203513511487
centellear,centellea,0.7984203513511487
centellear,centellean,0.8143422772454181
centellear,centelleaba,0.8411669963434955
centellear,centelleaba,0.8411669963434955
centellear,centelleaba,0.8411669963434955
centellear,centelleaban,0.8248961298054457
tusar,tuso,0.7180021832468949
tusar,tusas,0.6633815244424079
tusar,tusa,0.6617707307926266
tusar,tusa,0.6617707307926266
descontentar,descontento,0.40347277207115695
descontentar,descontentas,0.416706861463107
descontentar,descontenta,0.4462500767563814
descontentar,descontenta,0.4462500767563814
musitar,musita,0.7385095707022504
musitar,musita,0.7385095707022504
musitar,musitan,0.6260673985152154
musitar,musitaba,0.78935924783644
musitar,musitaba,0.78935924783644
musitar,musitaba,0.78935924783644
musitar,musitaban,0.6480228734075952
expectorar,expectora,0.8336478574898415
expectorar,expectora,0.8336478574898415
incrementar,incremento,0.6124772010299139
incrementar,incrementas,0.5204088799316892
incrementar,incrementa,0.6603078210007587
incrementar,incrementa,0.6603078210007587
incrementar,incrementamos,0.5367012229793867
incrementar,incrementan,0.5992289015388009
incrementar,incrementaba,0.5128244589762053
incrementar,incrementaba,0.5128244589762053
incrementar,incrementaba,0.5128244589762053
incrementar,incrementaban,0.47065119757492946
incrementar,incrementará,0.6798562748368056
incrementar,incrementará,0.6798562748368056
incrementar,incrementaremos,0.6223956405707041
incrementar,incrementarán,0.5890814019164866
acompañar,acompaño,0.4576344546728601
acompañar,acompañas,0.3281050928404635
acompañar,acompaña,0.6646555417350326
acompañar,acompaña,0.6646555417350326
acompañar,acompañamos,0.46194273302482913
acompañar,acompañáis,0.41564772565703223
acompañar,acompañan,0.6361993266854002
acompañar,acompañaba,0.551369261599884
acompañar,acompañaba,0.551369261599884
acompañar,acompañaba,0.551369261599884
acompañar,acompañábamos,0.42141255753593776
acompañar,acompañaban,0.5352687030258572
acompañar,acompañaré,0.2876086104818929
acompañar,acompañarás,0.35208253186645133
acompañar,acompañará,0.5646117672816489
acompañar,acompañará,0.5646117672816489
acompañar,acompañaremos,0.32740440386784386
acompañar,acompañarán,0.5489413668322131
alborotar,alboroto,0.5566418539613149
alborotar,alborota,0.6024504776005821
alborotar,alborota,0.6024504776005821
alborotar,alborotan,0.6196170877212367
alborotar,alborotaba,0.6821624806862477
alborotar,alborotaba,0.6821624806862477
alborotar,alborotaba,0.6821624806862477
alborotar,alborotaban,0.6141252520374091
preconizar,preconizo,0.49219414737822875
preconizar,preconiza,0.569660294444949
preconizar,preconiza,0.569660294444949
preconizar,preconizamos,0.6086453855247478
preconizar,preconizan,0.5571834950334341
preconizar,preconizaba,0.5113010460778198
preconizar,preconizaba,0.5113010460778198
preconizar,preconizaba,0.5113010460778198
preconizar,preconizaban,0.5383312831017563
preconizar,preconizará,0.5217447008648113
preconizar,preconizará,0.5217447008648113
someter,someto,0.27927871230318835
someter,sometes,0.30132671479259987
someter,somete,0.5744762130970202
someter,somete,0.5744762130970202
someter,sometemos,0.34700738399255737
someter,someten,0.5050404627530589
someter,sometía,0.5286242270778873
someter,sometía,0.5286242270778873
someter,sometía,0.5286242270778873
someter,sometíamos,0.33159103344638463
someter,sometían,0.49666323587420935
someter,someteré,0.2727091418633667
someter,someterá,0.4851580393831374
someter,someterá,0.4851580393831374
someter,someteremos,0.39530593661851743
someter,someterán,0.4819720108416454
oficiar,oficio,0.420800207057312
oficiar,oficias,0.30665678357793014
oficiar,oficia,0.5858142158370009
oficiar,oficia,0.5858142158370009
oficiar,ofician,0.5257309128243839
oficiar,oficiaba,0.6074181841690159
oficiar,oficiaba,0.6074181841690159
oficiar,oficiaba,0.6074181841690159
oficiar,oficiaban,0.5365815399550127
oficiar,oficiará,0.5843929441671638
oficiar,oficiará,0.5843929441671638
oficiar,oficiarán,0.5770537373554646
deshuesar,deshuesa,0.5314711962932557
deshuesar,deshuesa,0.5314711962932557
deshuesar,deshuesan,0.48791743164073675
deshuesar,deshuesaba,0.5059768406311674
deshuesar,deshuesaba,0.5059768406311674
deshuesar,deshuesaba,0.5059768406311674
deshuesar,deshuesarán,0.42068069669852315
remedar,remedo,0.5054606476866902
remedar,remeda,0.6191644804466339
remedar,remeda,0.6191644804466339
remedar,remedan,0.6374726106966829
remedar,remedaba,0.6686550016350532
remedar,remedaba,0.6686550016350532
remedar,remedaba,0.6686550016350532
remedar,remedaban,0.6360653399934534
exterminar,extermino,0.6339697689414994
exterminar,extermina,0.5873356689808683
exterminar,extermina,0.5873356689808683
exterminar,exterminamos,0.5102251506180003
exterminar,exterminan,0.5844310537293592
exterminar,exterminaba,0.592634293096612
exterminar,exterminaba,0.592634293096612
exterminar,exterminaba,0.592634293096612
exterminar,exterminaban,0.5546255932094697
exterminar,exterminará,0.5793428600203328
exterminar,exterminará,0.5793428600203328
traccionar,tracciona,0.7577161122974533
traccionar,tracciona,0.7577161122974533
traccionar,traccionan,0.8031153222093746
calefaccionar,calefacciona,0.6802391943670474
calefaccionar,calefacciona,0.6802391943670474
distribuir,distribuyo,0.4051176939378828
distribuir,distribuyes,0.31439238806065006
distribuir,distribuye,0.3974904997888258
distribuir,distribuye,0.3974904997888258
distribuir,distribuimos,0.3230666223331995
distribuir,distribuyen,0.37735860128338516
distribuir,distribuía,0.437008075109685
distribuir,distribuía,0.437008075109685
distribuir,distribuía,0.437008075109685
distribuir,distribuíamos,0.3305724239580773
distribuir,distribuían,0.37399215300846556
distribuir,distribuiré,0.27744369708060246
distribuir,distribuirá,0.4431389010208969
distribuir,distribuirá,0.4431389010208969
distribuir,distribuiremos,0.2942001774670331
distribuir,distribuirán,0.37203866312611233
caminar,camino,0.4712853977172491
caminar,caminas,0.5331481397551463
caminar,camina,0.6199243621741933
caminar,camina,0.6199243621741933
caminar,caminamos,0.5355308703998974
caminar,camináis,0.4184636319224748
caminar,caminan,0.6422730608386041
caminar,caminaba,0.5362881490882816
caminar,caminabas,0.5114405254466864
caminar,caminaba,0.5362881490882816
caminar,caminaba,0.5362881490882816
caminar,caminábamos,0.5223250032459309
caminar,caminaban,0.5508474480661638
caminar,caminaré,0.46402404420101817
caminar,caminarás,0.4163436163111518
caminar,caminará,0.44203744967108594
caminar,caminará,0.44203744967108594
caminar,caminaremos,0.4816257750168519
caminar,caminarán,0.4467123910912316
confrontar,confronto,0.35177710105142124
confrontar,confrontas,0.4965737345766291
confrontar,confronta,0.6290079886934559
confrontar,confronta,0.6290079886934559
confrontar,confrontamos,0.5008962096725763
confrontar,confrontan,0.5726220737923211
confrontar,confrontaba,0.41099212374047034
confrontar,confrontaba,0.41099212374047034
confrontar,confrontaba,0.41099212374047034
confrontar,confrontaban,0.4632912516300389
confrontar,confrontará,0.5748717109198359
confrontar,confrontará,0.5748717109198359
confrontar,confrontaremos,0.5269793224169138
confrontar,confrontarán,0.4631262334911834
lotear,loteo,0.7165420526611511
lotear,lotea,0.751658295275188
lotear,lotea,0.751658295275188
lotear,lotean,0.6118428420425511
redecorar,redecora,0.6260537594351469
redecorar,redecora,0.6260537594351469
redecorar,redecoran,0.4719104393322633
desarraigar,desarraigo,0.37517687909662967
desarraigar,desarraiga,0.5791394736858302
desarraigar,desarraiga,0.5791394736858302
desarraigar,desarraigan,0.5373279139809628
desandar,desando,0.4936740978764811
desandar,desanda,0.6701434717789506
desandar,desanda,0.6701434717789506
encañonar,encañona,0.6101404177637643
encañonar,encañona,0.6101404177637643
encañonar,encañonan,0.5881219782170138
encañonar,encañonaba,0.7453358625247536
encañonar,encañonaba,0.7453358625247536
encañonar,encañonaba,0.7453358625247536
encañonar,encañonaban,0.7103074725042743
trasponer,traspone,0.571285862977282
trasponer,traspone,0.571285862977282
trasponer,trasponen,0.5053450154717932
trasponer,trasponía,0.48265343301685926
trasponer,trasponía,0.48265343301685926
trasponer,trasponía,0.48265343301685926
desbaratar,desbarato,0.5156901828087909
desbaratar,desbarata,0.5529534197315931
desbaratar,desbarata,0.5529534197315931
desbaratar,desbaratan,0.5217484482624595
desbaratar,desbarataba,0.5920645578563739
desbaratar,desbarataba,0.5920645578563739
desbaratar,desbarataba,0.5920645578563739
desbaratar,desbarataban,0.42546558916046195
desbaratar,desbaratará,0.47453586246426105
desbaratar,desbaratará,0.47453586246426105
desbaratar,desbaratarán,0.3933339496544044
dictar,dicto,0.5377432289036901
dictar,dictas,0.33404167473371493
dictar,dicta,0.6988759452000768
dictar,dicta,0.6988759452000768
dictar,dictamos,0.44969029879757294
dictar,dictan,0.6043644544900467
dictar,dictaba,0.5322070504208819
dictar,dictaba,0.5322070504208819
dictar,dictaba,0.5322070504208819
dictar,dictaban,0.5581092032082112
dictar,dictará,0.6474729003928784
dictar,dictará,0.6474729003928784
dictar,dictarán,0.5820054781038596
motorizar,motoriza,0.6308429348018011
motorizar,motoriza,0.6308429348018011
motorizar,motorizan,0.48271737305186213
motorizar,motorizaba,0.6687018285178108
motorizar,motorizaba,0.6687018285178108
motorizar,motorizaba,0.6687018285178108
desincentivar,desincentivo,0.5928262797345601
desincentivar,desincentiva,0.6509596379753378
desincentivar,desincentiva,0.6509596379753378
desincentivar,desincentivan,0.6406468306399397
desincentivar,desincentivaba,0.5365142932522555
desincentivar,desincentivaba,0.5365142932522555
desincentivar,desincentivaba,0.5365142932522555
desincentivar,desincentivará,0.609780858200509
desincentivar,desincentivará,0.609780858200509
firmar,firmo,0.6136957752058028
firmar,firmas,0.3513996334964742
firmar,firma,0.6525608197056528
firmar,firma,0.6525608197056528
firmar,firmamos,0.549096717481521
firmar,firman,0.669285725366555
firmar,firmaba,0.49521540516812246
firmar,firmaba,0.49521540516812246
firmar,firmaba,0.49521540516812246
firmar,firmábamos,0.396774904915439
firmar,firmaban,0.5699046558340267
firmar,firmaré,0.5122701336311015
firmar,firmará,0.6161198192077046
firmar,firmará,0.6161198192077046
firmar,firmaremos,0.48707764708886114
firmar,firmarán,0.5655437081986272
partir,parto,0.17073628015980802
partir,partes,0.22833073420395522
partir,partís,0.25051239540297765
partir,parte,0.3479480589728814
partir,parte,0.3479480589728814
partir,partimos,0.2553466409911309
partir,partís,0.25051239540297765
partir,parten,0.3102302850169738
partir,partía,0.20833028528336972
partir,partías,0.3274780700789959
partir,partía,0.20833028528336972
partir,partía,0.20833028528336972
partir,partíamos,0.2897257038640849
partir,partían,0.25717438891311784
partir,partiré,0.24287722903803577
partir,partirás,0.2795254975540563
partir,partirá,0.3638415792165439
partir,partirá,0.3638415792165439
partir,partiremos,0.28580960702502023
partir,partiréis,0.40090554008721047
partir,partirán,0.4169239307460193
captar,capto,0.40967239745326445
captar,captas,0.3990035467163888
captar,capta,0.6872815632699095
captar,capta,0.6872815632699095
captar,captamos,0.36332129909758915
captar,captan,0.6223925751908663
captar,captaba,0.586714883050319
captar,captaba,0.586714883050319
captar,captaba,0.586714883050319
captar,captaban,0.5411643928167992
captar,captará,0.5725790556468059
captar,captará,0.5725790556468059
captar,captarán,0.5358637001121015
redimensionar,redimensiona,0.5028622265317984
redimensionar,redimensiona,0.5028622265317984
redimensionar,redimensionan,0.4482606194422518
redimensionar,redimensionará,0.4659692316589592
redimensionar,redimensionará,0.4659692316589592
trabajar,trabajo,0.6864531306900505
trabajar,trabajas,0.4688933585030547
trabajar,trabajás,0.4035918082220986
trabajar,trabaja,0.6249700040618752
trabajar,trabaja,0.6249700040618752
trabajar,trabajamos,0.6088039805158328
trabajar,trabajáis,0.3527240935065068
trabajar,trabajan,0.5766644273728694
trabajar,trabajaba,0.5439567526108094
trabajar,trabajabas,0.4276669807058483
trabajar,trabajaba,0.5439567526108094
trabajar,trabajaba,0.5439567526108094
trabajar,trabajábamos,0.4666046885800479
trabajar,trabajaban,0.5005498404795824
trabajar,trabajaré,0.5049048587484251
trabajar,trabajarás,0.36844312271955104
trabajar,trabajará,0.5788182574803559
trabajar,trabajará,0.5788182574803559
trabajar,trabajaremos,0.5193375098213063
trabajar,trabajarán,0.5241586872445558
virar,viro,0.39826848161836204
virar,vira,0.5944164285867564
virar,vira,0.5944164285867564
virar,viramos,0.5365094479271689
virar,viran,0.5476259402803882
virar,viraba,0.6279119324765703
virar,viraba,0.6279119324765703
virar,viraba,0.6279119324765703
virar,viraban,0.5959215898770781
virar,virará,0.6078280490448995
virar,virará,0.6078280490448995
apelar,apelo,0.37744696118558596
apelar,apela,0.5391457187326628
apelar,apela,0.5391457187326628
apelar,apelamos,0.40044675002568975
apelar,apelan,0.5172635314934049
apelar,apelaba,0.4069497446044811
apelar,apelaba,0.4069497446044811
apelar,apelaba,0.4069497446044811
apelar,apelaban,0.3554424490366117
apelar,apelaré,0.503111184817854
apelar,apelará,0.6391816900435922
apelar,apelará,0.6391816900435922
apelar,apelaremos,0.5406718627290965
apelar,apelarán,0.5686254057420473
conferenciar,conferencias,0.21938269066766392
conferenciar,conferencia,0.3273701782986116
conferenciar,conferencia,0.3273701782986116
conferenciar,conferencian,0.43716635114825964
conferenciar,conferenciaba,0.5524579099193808
conferenciar,conferenciaba,0.5524579099193808
conferenciar,conferenciaba,0.5524579099193808
apechugar,apechuga,0.6045796379884271
apechugar,apechuga,0.6045796379884271
apechugar,apechugan,0.47640896110808906
desmejorar,desmejora,0.6088200428707692
desmejorar,desmejora,0.6088200428707692
desmejorar,desmejoran,0.6637793121682288
desmejorar,desmejoraba,0.6905785684809564
desmejorar,desmejoraba,0.6905785684809564
desmejorar,desmejoraba,0.6905785684809564
itinerar,itinera,0.6191795578891156
itinerar,itinera,0.6191795578891156
itinerar,itinerará,0.7431663722017703
itinerar,itinerará,0.7431663722017703
crackear,crackeo,0.7839135200880887
resembrar,resiembras,0.7498134705628611
resembrar,resiembra,0.8210061542263022
resembrar,resiembra,0.8210061542263022
eludir,eludo,0.3828480262686439
eludir,elude,0.5537096150603553
eludir,elude,0.5537096150603553
eludir,eludimos,0.41812336520578186
eludir,eluden,0.5590955630464937
eludir,eludía,0.48387412911302885
eludir,eludía,0.48387412911302885
eludir,eludía,0.48387412911302885
eludir,eludían,0.5141368246208136
eludir,eludirá,0.4679456175690342
eludir,eludirá,0.4679456175690342
eludir,eludiremos,0.4663772799781767
eludir,eludirán,0.5254212692066607
devaluar,devalúo,0.3830564170613385
devaluar,devalúa,0.5483892852708894
devaluar,devalúa,0.5483892852708894
devaluar,devaluamos,0.3682208110583056
devaluar,devalúan,0.44512373888886425
devaluar,devaluaba,0.5878467619598842
devaluar,devaluaba,0.5878467619598842
devaluar,devaluaba,0.5878467619598842
devaluar,devaluaban,0.46301560856459556
devaluar,devaluará,0.5148931907992897
devaluar,devaluará,0.5148931907992897
tripular,tripula,0.5746098092526302
tripular,tripula,0.5746098092526302
tripular,tripulan,0.5319631785665166
tripular,tripulaba,0.4749760107413983
tripular,tripulaba,0.4749760107413983
tripular,tripulaba,0.4749760107413983
tripular,tripulaban,0.4980647040644607
tripular,tripulará,0.5010565962406132
tripular,tripulará,0.5010565962406132
acelerar,acelero,0.40675585928019875
acelerar,aceleras,0.3612056122443207
acelerar,acelera,0.6330837733736046
acelerar,acelera,0.6330837733736046
acelerar,aceleramos,0.41036831080309244
acelerar,aceleran,0.5650036931112391
acelerar,aceleraba,0.48076042509522454
acelerar,aceleraba,0.48076042509522454
acelerar,aceleraba,0.48076042509522454
acelerar,aceleraban,0.45534316350753434
acelerar,acelerará,0.5979284175413416
acelerar,acelerará,0.5979284175413416
acelerar,aceleraremos,0.5248258374820585
acelerar,acelerarán,0.5692417554235494
hibridar,hibrido,0.35979538884563156
hibridar,hibridas,0.5546765262040333
hibridar,hibrida,0.6975004274103705
hibridar,hibrida,0.6975004274103705
hibridar,hibridan,0.732989822032819
hibridar,hibridaban,0.5957845075698042
descerrajar,descerraja,0.7163336512133891
descerrajar,descerraja,0.7163336512133891
descerrajar,descerrajaba,0.6575853816449435
descerrajar,descerrajaba,0.6575853816449435
descerrajar,descerrajaba,0.6575853816449435
solicitar,solicito,0.5649235778233008
solicitar,solicitas,0.3685094008958232
solicitar,solicita,0.6465903315281584
solicitar,solicita,0.6465903315281584
solicitar,solicitamos,0.5618255459439416
solicitar,solicitan,0.6736497390715293
solicitar,solicitaba,0.6138515413170564
solicitar,solicitaba,0.6138515413170564
solicitar,solicitaba,0.6138515413170564
solicitar,solicitábamos,0.45431196297951626
solicitar,solicitaban,0.6102890047501232
solicitar,solicitaré,0.5042357016462696
solicitar,solicitará,0.6871548714550167
solicitar,solicitará,0.6871548714550167
solicitar,solicitaremos,0.5218390251974014
solicitar,solicitarán,0.589254676300285
majar,majo,0.476718681729422
majar,majas,0.3623993465752724
majar,maja,0.34515474883501684
majar,maja,0.34515474883501684
majar,majan,0.7969052186092961
majar,majaban,0.7654144181938779
majar,majarás,0.20761071686404708
complicar,complico,0.46686680927478563
complicar,complicas,0.4449761474868874
complicar,complica,0.702271900742777
complicar,complica,0.702271900742777
complicar,complicamos,0.43716838045565687
complicar,complican,0.6506361187733143
complicar,complicaba,0.5458238787174604
complicar,complicaba,0.5458238787174604
complicar,complicaba,0.5458238787174604
complicar,complicaban,0.5243669305461282
complicar,complicará,0.5990280900698836
complicar,complicará,0.5990280900698836
complicar,complicarán,0.5516539141439687
estilizar,estiliza,0.7181800082524546
estilizar,estiliza,0.7181800082524546
estilizar,estilizan,0.7223379448601277
estilizar,estilizaba,0.693647241759188
estilizar,estilizaba,0.693647241759188
estilizar,estilizaba,0.693647241759188
descabalgar,descabalga,0.48098112879134525
descabalgar,descabalga,0.48098112879134525
descabalgar,descabalgan,0.4941106565654616
encapsular,encapsula,0.6705526263308763
encapsular,encapsula,0.6705526263308763
encapsular,encapsulamos,0.5662340799194379
encapsular,encapsulan,0.656662654150337
inmigrar,inmigra,0.5373935018457946
inmigrar,inmigra,0.5373935018457946
inmigrar,inmigran,0.5053303967671675
inmigrar,inmigraban,0.5223814758517491
caramelizar,carameliza,0.8870409178154485
caramelizar,carameliza,0.8870409178154485
brincar,brinco,0.5679884753163897
brincar,brinca,0.5819227909971839
brincar,brinca,0.5819227909971839
brincar,brincamos,0.46352603818752613
brincar,brincan,0.5908310513651148
brincar,brincaba,0.6392030905196279
brincar,brincaba,0.6392030905196279
brincar,brincaba,0.6392030905196279
brincar,brincaban,0.6065041976809746
brincar,brincará,0.4925391835614039
brincar,brincará,0.4925391835614039
brincar,brincarán,0.45172682051204327
añejar,añejo,0.5000263536772703
añejar,añejas,0.3331621982321986
añejar,añeja,0.36458964628329693
añejar,añeja,0.36458964628329693
añejar,añejan,0.8224763215661208
tullir,tulle,0.4870899124126742
tullir,tulle,0.4870899124126742
desbarrar,desbarro,0.8388946462924167
desbarrar,desbarra,0.7648588705520522
desbarrar,desbarra,0.7648588705520522
debutar,debuto,0.6790341245344255
debutar,debuta,0.7392520757795845
debutar,debuta,0.7392520757795845
debutar,debutamos,0.4709850396251771
debutar,debutan,0.519600587071905
debutar,debutaba,0.6891660262749181
debutar,debutaba,0.6891660262749181
debutar,debutaba,0.6891660262749181
debutar,debutaban,0.5351462577956211
debutar,debutará,0.603610154337212
debutar,debutará,0.603610154337212
debutar,debutarán,0.47677971811949704
descalzar,descalzo,0.4874385065586305
descalzar,descalzas,0.47271374754132434
descalzar,descalza,0.5012442154502341
descalzar,descalza,0.5012442154502341
descalzar,descalzan,0.7609864970168762
descalzar,descalzaba,0.759555843812711
descalzar,descalzaba,0.759555843812711
descalzar,descalzaba,0.759555843812711
hidrogenar,hidrogeno,0.6833834099417347
hidrogenar,hidrogena,0.8175623082044051
hidrogenar,hidrogena,0.8175623082044051
apuntalar,apuntala,0.5565092295969848
apuntalar,apuntala,0.5565092295969848
apuntalar,apuntalan,0.5214933962394328
apuntalar,apuntalaba,0.4821551062692
apuntalar,apuntalaba,0.4821551062692
apuntalar,apuntalaba,0.4821551062692
apuntalar,apuntalaban,0.5005743645307261
apuntalar,apuntalará,0.5564821822019952
apuntalar,apuntalará,0.5564821822019952
apuntalar,apuntalarán,0.5690420422642064
reeducar,reeduca,0.6267825027360602
reeducar,reeduca,0.6267825027360602
desvalijar,desvalija,0.5676746107889798
desvalijar,desvalija,0.5676746107889798
desvalijar,desvalijan,0.6396028555927603
desvalijar,desvalijaba,0.715242813353142
desvalijar,desvalijaba,0.715242813353142
desvalijar,desvalijaba,0.715242813353142
desvalijar,desvalijaban,0.7103036027338843
pulsar,pulso,0.3702391033492157
pulsar,pulsas,0.6305501282288825
pulsar,pulsa,0.7271729168964596
pulsar,pulsa,0.7271729168964596
pulsar,pulsamos,0.5741184569114931
pulsar,pulsan,0.618451179178018
pulsar,pulsaba,0.6235579922385162
pulsar,pulsaba,0.6235579922385162
pulsar,pulsaba,0.6235579922385162
pulsar,pulsaban,0.5490310833273557
pulsar,pulsará,0.5659341969672254
pulsar,pulsará,0.5659341969672254
pulsar,pulsaremos,0.6462184941127083
pulsar,pulsarán,0.4764471831002838
fosforilar,fosforilo,0.8238837131288183
fosforilar,fosforila,0.8479305687422559
fosforilar,fosforila,0.8479305687422559
fosforilar,fosforilan,0.8850533696303295
desacreditar,desacredito,0.41558645413634787
desacreditar,desacredita,0.5867646265267391
desacreditar,desacredita,0.5867646265267391
desacreditar,desacreditan,0.5859757483927754
desacreditar,desacreditaba,0.5791763310645921
desacreditar,desacreditaba,0.5791763310645921
desacreditar,desacreditaba,0.5791763310645921
desacreditar,desacreditaban,0.4839299559865018
desacreditar,desacreditará,0.5168905651741926
desacreditar,desacreditará,0.5168905651741926
bloguear,bloguea,0.6585293102686187
bloguear,bloguea,0.6585293102686187
desacatar,desacato,0.6800779893737713
desacatar,desacata,0.6474992571435493
desacatar,desacata,0.6474992571435493
desacatar,desacatan,0.5538827939833595
cobrar,cobro,0.7134794822677266
cobrar,cobras,0.3055652295049296
cobrar,cobra,0.5869581078154715
cobrar,cobra,0.5869581078154715
cobrar,cobramos,0.5401580712831112
cobrar,cobráis,0.3483230730083864
cobrar,cobran,0.6462984545716334
cobrar,cobraba,0.6433034284465369
cobrar,cobraba,0.6433034284465369
cobrar,cobraba,0.6433034284465369
cobrar,cobrábamos,0.541257385652642
cobrar,cobraban,0.6502758943094795
cobrar,cobraré,0.4924933903638369
cobrar,cobrará,0.5979399860738308
cobrar,cobrará,0.5979399860738308
cobrar,cobraremos,0.4883397198472632
cobrar,cobrarán,0.627541555656775
jugar,juego,0.6472064263553021
jugar,juegas,0.5472520877776085
jugar,jugás,0.44558287575756883
jugar,juega,0.6784221139553481
jugar,juega,0.6784221139553481
jugar,jugamos,0.6440939278609576
jugar,jugáis,0.4199624139440903
jugar,juegan,0.6370582645297923
jugar,jugaba,0.6220583354369082
jugar,jugabas,0.48973162964137884
jugar,jugaba,0.6220583354369082
jugar,jugaba,0.6220583354369082
jugar,jugábamos,0.5215469505495843
jugar,jugaban,0.6007277465897474
jugar,jugaré,0.5880640485273996
jugar,jugarás,0.4966759932968501
jugar,jugará,0.6871486261693199
jugar,jugará,0.6871486261693199
jugar,jugaremos,0.586632971211376
jugar,jugarán,0.6019536911321374
armar,armo,0.5123945215450132
armar,armas,0.46752532710909034
armar,armás,0.5308373679867138
armar,arma,0.2969501101147374
armar,arma,0.2969501101147374
armar,armamos,0.5243654914651072
armar,arman,0.5664067549522245
armar,armaba,0.5268257937481553
armar,armaba,0.5268257937481553
armar,armaba,0.5268257937481553
armar,armábamos,0.49893858743619446
armar,armaban,0.5061979725177782
armar,armaré,0.43944180907213715
armar,armará,0.5531176097625394
armar,armará,0.5531176097625394
armar,armaremos,0.4850962920686577
armar,armarán,0.4674339697175627
esquilar,esquilas,0.5358880344994237
esquilar,esquila,0.5952380421890966
esquilar,esquila,0.5952380421890966
esquilar,esquilan,0.667714126136675
esquilar,esquilaba,0.6575815885903304
esquilar,esquilaba,0.6575815885903304
esquilar,esquilaba,0.6575815885903304
esquilar,esquilaban,0.6332012302818423
romanizar,romaniza,0.6311878899833997
romanizar,romaniza,0.6311878899833997
romanizar,romanizan,0.6586335705358647
decidir,decido,0.4249234769233916
decidir,decides,0.36285791783681665
decidir,decidís,0.4209834819448319
decidir,decide,0.4428438450482022
decidir,decide,0.4428438450482022
decidir,decidimos,0.41519794795862275
decidir,decidís,0.4209834819448319
decidir,deciden,0.4863088646678593
decidir,decidía,0.5423212014420401
decidir,decidía,0.5423212014420401
decidir,decidía,0.5423212014420401
decidir,decidíamos,0.41532529380125527
decidir,decidían,0.5492815376674277
decidir,decidiré,0.4538039888052673
decidir,decidirás,0.5215710845841353
decidir,decidirá,0.701617118004173
decidir,decidirá,0.701617118004173
decidir,decidiremos,0.5570364384067216
decidir,decidirán,0.675983894107315
congestionar,congestiona,0.5624000756018603
congestionar,congestiona,0.5624000756018603
congestionar,congestionan,0.5893167037878905
congestionar,congestionaba,0.5708783374736105
congestionar,congestionaba,0.5708783374736105
congestionar,congestionaba,0.5708783374736105
vadear,vadeo,0.7274807461664455
vadear,vadea,0.5740742350839105
vadear,vadea,0.5740742350839105
vadear,vadeamos,0.5438378285338156
vadear,vadean,0.5572912942285511
vadear,vadeaba,0.6179020014943553
vadear,vadeaba,0.6179020014943553
vadear,vadeaba,0.6179020014943553
vadear,vadeaban,0.6461018978620745
carbonear,carboneo,0.45127689631037704
redondear,redondeo,0.45711034723038324
redondear,redondea,0.5382194395079329
redondear,redondea,0.5382194395079329
redondear,redondeamos,0.4423075386766173
redondear,redondean,0.4648226408468734
redondear,redondeaba,0.49338829778194637
redondear,redondeaba,0.49338829778194637
redondear,redondeaba,0.49338829778194637
redondear,redondeaban,0.40249466625358665
redondear,redondeará,0.4872830876823049
redondear,redondeará,0.4872830876823049
redondear,redondearán,0.44483213226745155
curvar,curvo,0.4893426440720262
curvar,curvas,0.4663364728453431
curvar,curva,0.44805061025714443
curvar,curva,0.44805061025714443
curvar,curvan,0.6340113707515804
curvar,curvaba,0.6003300692051559
curvar,curvaba,0.6003300692051559
curvar,curvaba,0.6003300692051559
curvar,curvaban,0.6513164867203772
curvar,curvará,0.6411233325704417
curvar,curvará,0.6411233325704417
saborizar,saboriza,0.8852185189165609
saborizar,saboriza,0.8852185189165609
escavar,escava,0.7170866202950941
escavar,escava,0.7170866202950941
escavar,escavan,0.6065027907451125
sumir,sumo,0.22780243762502395
sumir,sume,0.43568892165648454
sumir,sume,0.43568892165648454
sumir,sumimos,0.447700056348072
sumir,sumen,0.31956762880295553
sumir,sumía,0.5395577818635231
sumir,sumía,0.5395577818635231
