pivot,inflection,similarity,category
odjebać,liniałyśmy,0.92977685,V;PST;1;PL
odjebać,poprawił,0.8558578,V;PST;3;SG;MASC
odjebać,maszerują,0.89094573,V;PRS;3;PL
odjebać,wymiotuje,0.9134656,V;PRS;3;SG
odjebać,rżeli,0.85774213,V;PST;3;PL;MASC;HUM
odjebać,będzie fruwała,0.8506559,V;FUT;3;SG;FEM
odjebać,rozwijał,0.886501,V;PST;3;SG;MASC
odjebać,odrzucę,0.9031196,V;FUT;1;SG
odjebać,będą obciążały,0.884802,V;FUT;3;PL
odkryć,zamordują,0.8697227,V;FUT;3;PL
odkryć,będziemy notowali,0.86810803,V;FUT;1;PL;MASC;HUM
odkryć,buchamy,0.8705335,V;PRS;1;PL
odkryć,wyjaśniłyśmy,0.8651197,V;PST;1;PL
odkryć,drzemałyście,0.8663456,V;PST;2;PL
odkryć,wybrałem,0.8220974,V;PST;1;SG;MASC
odkryć,skakała,0.9316341,V;PST;3;SG;FEM
odkryć,sapałam,0.89558476,V;PST;1;SG;FEM
odkryć,zmieniało,0.87262386,V;PST;3;SG;NEUT
odkryć,będą odradzały,0.86123407,V;FUT;3;PL
odkryć,złożyliśmy,0.8257942,V;PST;1;PL;MASC;HUM
odkryć,ratowałam,0.90914667,V;PST;1;SG;FEM
odkryć,zamordowałyśmy,0.8059325,V;PST;1;PL
odkryć,będziecie oświetlali,0.8653275,V;FUT;2;PL;MASC;HUM
odkryć,będziecie siedziały,0.8329961,V;FUT;2;PL
odkryć,będzie pytała,0.850911,V;FUT;3;SG;FEM
odkryć,połączyłam,0.9100771,V;PST;1;SG;FEM
odkryć,spadały,0.8950089,V;PST;3;PL
odkryć,błądziłyście,0.8778912,V;PST;2;PL
odkrywać,charkamy,0.8102321,V;PRS;1;PL
odkrywać,przezimują,0.85433114,V;FUT;3;PL
odkrywać,zarżną,0.7851311,V;FUT;3;PL
odkrywać,czaił,0.8273817,V;PST;3;SG;MASC
odkrywać,włączało,0.8492189,V;PST;3;SG;NEUT
odkrywać,będę ignorował,0.87043804,V;FUT;1;SG;MASC
odkrywać,zaufała,0.87577015,V;PST;3;SG;FEM
odkrywać,będziesz rozmyślał,0.8268425,V;FUT;2;SG;MASC
odkrywać,będę ignorowała,0.8600888,V;FUT;1;SG;FEM
odkrywać,dbaliście,0.8963254,V;PST;2;PL;MASC;HUM
odkrywać,wymagały,0.8660073,V;PST;3;PL
odkrywać,będą wąchały,0.83283,V;FUT;3;PL
odkrywać,wierzyliście,0.8109278,V;PST;2;PL;MASC;HUM
odkrywać,rozsadzałaś,0.8232167,V;PST;2;SG;FEM
odkrywać,miauczałaś,0.84092003,V;PST;2;SG;FEM
odkrywać,rodziłem,0.87954885,V;PST;1;SG;MASC
odkrywać,będziesz stanowiła,0.854618,V;FUT;2;SG;FEM
odkrywać,puszczały,0.8149341,V;PST;3;PL
odkrywać,będziecie gęgali,0.8629702,V;FUT;2;PL;MASC;HUM
odkrywać,będziemy cytowały,0.8297851,V;FUT;1;PL
odkrywać,krzyczałeś,0.7957091,V;PST;2;SG;MASC
odkrywać,ujadałam,0.86197895,V;PST;1;SG;FEM
odkrywać,obciążali,0.89833117,V;PST;3;PL;MASC;HUM
odkrywać,pojawią,0.8925351,V;FUT;3;PL
odkrywać,zakażecie,0.8560809,V;FUT;2;PL
odkrywać,wesprzemy,0.81763,V;FUT;1;PL
odkrywać,będziecie spieszyły,0.84220326,V;FUT;2;PL
odkrywać,robiłeś,0.8379853,V;PST;2;SG;MASC
odkrywać,poroni,0.7755178,V;FUT;3;SG
odkrywać,będzie wierzyła,0.84910756,V;FUT;3;SG;FEM
odkrywać,pokonałyśmy,0.85485023,V;PST;1;PL
odkrywać,uczestniczyłyśmy,0.8534961,V;PST;1;PL
odpocząć,dawaliśmy,0.8619077,V;PST;1;PL;MASC;HUM
odpocząć,będziemy przeprowadzali,0.8683151,V;FUT;1;PL;MASC;HUM
odpocząć,dumaliście,0.8539682,V;PST;2;PL;MASC;HUM
odpocząć,potwierdzimy,0.88319874,V;FUT;1;PL
odpocząć,przypuszczali,0.8998817,V;PST;3;PL;MASC;HUM
odpocząć,lazłam,0.8624509,V;PST;1;SG;FEM
odpocząć,bohatyrnie,0.86859065,V;FUT;3;SG
odpocząć,szczałyście,0.86495036,V;PST;2;PL
odpocząć,zaufam,0.8597766,V;FUT;1;SG
odpocząć,marznę,0.88236624,V;PRS;1;SG
odpocząć,odstawił,0.9127825,V;PST;3;SG;MASC
odpocząć,szczała,0.87648517,V;PST;3;SG;FEM
odpocząć,będzie gotowało,0.88758385,V;FUT;3;SG;NEUT
odpocząć,znalazły,0.8679196,V;PST;3;PL
odpocząć,trzymałem,0.9037091,V;PST;1;SG;MASC
odpocząć,docenialiście,0.88303816,V;PST;2;PL;MASC;HUM
odpocząć,będziesz bankrutował,0.8604964,V;FUT;2;SG;MASC
odpocząć,esemesowałam,0.87339675,V;PST;1;SG;FEM
odpocząć,przynieśliśmy,0.8965581,V;PST;1;PL;MASC;HUM
odpoczywać,macham,0.8701722,V;PRS;1;SG
odpoczywać,produkuje,0.83334243,V;PRS;3;SG
odpoczywać,medytują,0.9110663,V;PRS;3;PL
odpoczywać,będę fruwała,0.89361733,V;FUT;1;SG;FEM
odpoczywać,gromadzimy,0.8748235,V;PRS;1;PL
odpoczywać,będzie wyglądało,0.8068758,V;FUT;3;SG;NEUT
odpoczywać,będziesz rozróżniał,0.90357375,V;FUT;2;SG;MASC
odpoczywać,będziecie głosowali,0.90323085,V;FUT;2;PL;MASC;HUM
odpoczywać,mierzyłaś,0.89249873,V;PST;2;SG;FEM
odpoczywać,zadało,0.8878651,V;PST;3;SG;NEUT
odpoczywać,chce,0.86888725,V;PRS;3;SG
odpoczywać,dbała,0.8764714,V;PST;3;SG;FEM
odpoczywać,będziesz więdnęła,0.8510435,V;FUT;2;SG;FEM
odpoczywać,karmiło,0.92102385,V;PST;3;SG;NEUT
odpoczywać,żartował,0.9320974,V;PST;3;SG;MASC
odpoczywać,będę planowała,0.8947225,V;FUT;1;SG;FEM
odpoczywać,będzie spieprzał,0.88648057,V;FUT;3;SG;MASC
odpoczywać,będę zarabiała,0.9001628,V;FUT;1;SG;FEM
odpoczywać,czyściłam,0.9396755,V;PST;1;SG;FEM
odpoczywać,będziesz szczuł,0.8930269,V;FUT;2;SG;MASC
odpoczywać,przypomnieliśmy,0.9143085,V;PST;1;PL;MASC;HUM
odpoczywać,będziesz wytryskiwał,0.8859994,V;FUT;2;SG;MASC
odpoczywać,będą przyjmowali,0.9106729,V;FUT;3;PL;MASC;HUM
odpoczywać,znajdziemy,0.904473,V;FUT;1;PL
odpoczywać,lansowali,0.8764841,V;PST;3;PL;MASC;HUM
odpoczywać,dotknęli,0.87668425,V;PST;3;PL;MASC;HUM
odpoczywać,będziecie kroiły,0.88318825,V;FUT;2;PL
odpoczywać,opierdolimy,0.8670095,V;FUT;1;PL
odpoczywać,brodzą,0.91774154,V;PRS;3;PL
odpoczywać,ziębnęłyśmy,0.8695427,V;PST;1;PL
odpoczywać,będę czekał,0.89225304,V;FUT;1;SG;MASC
odpoczywać,będę kolekcjonował,0.91502297,V;FUT;1;SG;MASC
odpowiadać,będziesz zastanawiała,0.8895654,V;FUT;2;SG;FEM
odpowiadać,jawił,0.87310284,V;PST;3;SG;MASC
odpowiadać,zadałem,0.90254974,V;PST;1;SG;MASC
odpowiadać,demontowałyście,0.915025,V;PST;2;PL
odpowiadać,znaczę,0.88921875,V;PRS;1;SG
odpowiadać,będziemy zerowali,0.83221763,V;FUT;1;PL;MASC;HUM
odpowiadać,ryczę,0.89090544,V;PRS;1;SG
odpowiadać,przeleciałyście,0.79010314,V;PST;2;PL
odpowiadać,będzie brodziło,0.8935493,V;FUT;3;SG;NEUT
odpowiadać,edytuję,0.92015034,V;PRS;1;SG
odpowiadać,grozimy,0.8699565,V;PRS;1;PL
odpowiadać,mieszkali,0.821822,V;PST;3;PL;MASC;HUM
odpowiadać,będą lansowały,0.8895342,V;FUT;3;PL
odpowiadać,rzygasz,0.8551943,V;PRS;2;SG
odpowiadać,dotknęłyście,0.8818502,V;PST;2;PL
odpowiadać,będziemy śledzili,0.8453705,V;FUT;1;PL;MASC;HUM
odpowiadać,będzie mylił,0.9062804,V;FUT;3;SG;MASC
odpowiadać,sprzątnie,0.8987264,V;FUT;3;SG
odpowiadać,kserujemy,0.86475116,V;PRS;1;PL
odpowiadać,drżą,0.8718605,V;PRS;3;PL
odpowiadać,wołasz,0.8631774,V;PRS;2;SG
odpowiadać,ukryłeś,0.87741816,V;PST;2;SG;MASC
odpowiadać,będziecie marli,0.86771244,V;FUT;2;PL;MASC;HUM
odpowiadać,zrabowała,0.9104124,V;PST;3;SG;FEM
odpowiadać,mruczały,0.8532929,V;PST;3;PL
odpowiadać,paliłyście,0.8940058,V;PST;2;PL
odpowiadać,wygarnąłem,0.8885219,V;PST;1;SG;MASC
odpowiadać,przekwitasz,0.8852539,V;PRS;2;SG
odpowiadać,wysiedliście,0.86859614,V;PST;2;PL;MASC;HUM
odpowiadać,edytowała,0.81737137,V;PST;3;SG;FEM
odpowiadać,przypuszczą,0.9158785,V;FUT;3;PL
odpowiadać,będą chłeptały,0.88193476,V;FUT;3;PL
odraczać,kosimy,0.9093233,V;PRS;1;PL
odraczać,oceniasz,0.9310034,V;PRS;2;SG
odraczać,planujesz,0.9151019,V;PRS;2;SG
odraczać,dosięgnęły,0.9421549,V;PST;3;PL
odraczać,będziemy refowały,0.9032367,V;FUT;1;PL
odraczać,będziecie siali,0.9074552,V;FUT;2;PL;MASC;HUM
odraczać,będziemy jadali,0.8997411,V;FUT;1;PL;MASC;HUM
odraczać,będą organizowali,0.8813622,V;FUT;3;PL;MASC;HUM
odraczać,będziecie krwawiły,0.89848924,V;FUT;2;PL
odraczać,oddychałam,0.90891534,V;PST;1;SG;FEM
odraczać,oddajesz,0.90341556,V;PRS;2;SG
odraczać,kłamałeś,0.92132825,V;PST;2;SG;MASC
odraczać,będą wskazywali,0.882606,V;FUT;3;PL;MASC;HUM
odraczać,zabalsamowałeś,0.91302603,V;PST;2;SG;MASC
odraczać,wyruchasz,0.92413306,V;FUT;2;SG
odraczać,zwyciężała,0.7512612,V;PST;3;SG;FEM
odraczać,chrzcisz,0.9141578,V;PRS;2;SG
odraczać,będziecie puszczały,0.895551,V;FUT;2;PL
odraczać,będę dochodziła,0.88154805,V;FUT;1;SG;FEM
odraczać,będę unikał,0.9162619,V;FUT;1;SG;MASC
odraczać,będziecie chcieli,0.91151935,V;FUT;2;PL;MASC;HUM
odraczać,zachowałyście,0.8676314,V;PST;2;PL
odraczać,drzemią,0.9138418,V;PRS;3;PL
odraczać,tajała,0.9301662,V;PST;3;SG;FEM
odraczać,kochałeś,0.9132174,V;PST;2;SG;MASC
odraczać,kwestionujesz,0.9180956,V;PRS;2;SG
odraczać,ryczałeś,0.9076501,V;PST;2;SG;MASC
odraczać,sprawdzała,0.9179715,V;PST;3;SG;FEM
odraczać,będzie marzył,0.8863412,V;FUT;3;SG;MASC
odraczać,podkradają,0.9064361,V;PRS;3;PL
odraczać,kipicie,0.9243862,V;PRS;2;PL
odraczać,majsterkowałyśmy,0.9011516,V;PST;1;PL
odradzać,tańczyłyście,0.87955594,V;PST;2;PL
odradzać,będziesz gnała,0.8916843,V;FUT;2;SG;FEM
odradzać,bojali,0.8992211,V;PST;3;PL;MASC;HUM
odradzać,zajebaliśmy,0.90565854,V;PST;1;PL;MASC;HUM
odradzać,tleliście,0.86219305,V;PST;2;PL;MASC;HUM
odradzać,będzie kochała,0.8834172,V;FUT;3;SG;FEM
odradzać,będziesz przekomarzała,0.8739559,V;FUT;2;SG;FEM
odradzać,grzebię,0.9069205,V;PRS;1;SG
odradzać,trzebiło,0.90580046,V;PST;3;SG;NEUT
odradzać,zdobi,0.9095146,V;PRS;3;SG
odradzać,mijasz,0.9021871,V;PRS;2;SG
odradzać,zachodziliście,0.8909165,V;PST;2;PL;MASC;HUM
odradzać,pokonacie,0.9095636,V;FUT;2;PL
odradzać,dumałam,0.9036984,V;PST;1;SG;FEM
odradzać,pokrywają,0.94401866,V;PRS;3;PL
odradzać,będziecie gorzały,0.89797634,V;FUT;2;PL
odradzać,dodzwoniłyśmy,0.8461639,V;PST;1;PL
odradzać,uprzedziłam,0.9123789,V;PST;1;SG;FEM
odradzać,będzie śniadało,0.82859105,V;FUT;3;SG;NEUT
odradzać,zapominasz,0.9063688,V;PRS;2;SG
odradzać,zwymyślaliście,0.89295393,V;PST;2;PL;MASC;HUM
odradzać,będziesz analizowała,0.86166185,V;FUT;2;SG;FEM
odradzać,będziesz mrugał,0.87246215,V;FUT;2;SG;MASC
odradzać,będziesz składał,0.862081,V;FUT;2;SG;MASC
odradzać,zaruchają,0.8997747,V;FUT;3;PL
odradzać,będzie chował,0.86336875,V;FUT;3;SG;MASC
odradzać,dosraliście,0.786583,V;PST;2;PL;MASC;HUM
odradzać,wesprzesz,0.89244956,V;FUT;2;SG
odradzać,posłuchało,0.90208447,V;PST;3;SG;NEUT
odradzać,dręczył,0.9137511,V;PST;3;SG;MASC
odradzać,zaczekały,0.910499,V;PST;3;PL
odradzać,będziemy burzyli,0.87799484,V;FUT;1;PL;MASC;HUM
odrzucić,doceniał,0.9015423,V;PST;3;SG;MASC
odrzucić,będziemy pisały,0.85625833,V;FUT;1;PL
odrzucić,otrzymałam,0.896104,V;PST;1;SG;FEM
odrzucić,będę kumała,0.8862681,V;FUT;1;SG;FEM
odrzucić,połykamy,0.89423794,V;PRS;1;PL
odrzucić,umawiały,0.90352374,V;PST;3;PL
odrzucić,będą dręczyły,0.8746144,V;FUT;3;PL
odrzucić,potwierdzę,0.90990794,V;FUT;1;SG
odrzucić,podkradam,0.90144634,V;PRS;1;SG
odrzucić,dyszeliśmy,0.9020857,V;PST;1;PL;MASC;HUM
odrzucić,konfigurowała,0.89862067,V;PST;3;SG;FEM
odrzucić,będę doiła,0.88125616,V;FUT;1;SG;FEM
odrzucić,będzie pierdział,0.8228149,V;FUT;3;SG;MASC
odrzucić,spiąłeś,0.9093987,V;PST;2;SG;MASC
odrzucić,będzie woniał,0.8839312,V;FUT;3;SG;MASC
odrzucić,będzie goliło,0.8940612,V;FUT;3;SG;NEUT
odrzucić,wiosłowałaś,0.89818335,V;PST;2;SG;FEM
odrzucić,będziesz spieprzał,0.8688274,V;FUT;2;SG;MASC
odrzucić,wybuchałem,0.8946919,V;PST;1;SG;MASC
odstawić,jąkali,0.86580676,V;PST;3;PL;MASC;HUM
odstawić,maskowały,0.8866055,V;PST;3;PL
odstawić,śpieszy,0.86267984,V;PRS;3;SG
odstawić,skazały,0.88224393,V;PST;3;PL
odstawić,śpiewałam,0.90347415,V;PST;1;SG;FEM
odstawić,będziesz bredził,0.8675746,V;FUT;2;SG;MASC
odstawić,pieprzysz,0.8556043,V;PRS;2;SG
odstawić,grzmieliśmy,0.89244413,V;PST;1;PL;MASC;HUM
odstawić,zesrały,0.918312,V;PST;3;PL
odstawić,gnam,0.85426396,V;PRS;1;SG
odstawić,spiął,0.88144386,V;PST;3;SG;MASC
odstawić,czerpiesz,0.88232285,V;PRS;2;SG
odstawić,mądrzył,0.8909863,V;PST;3;SG;MASC
odstawić,będziecie poiły,0.88503623,V;FUT;2;PL
odstawić,zapierdala,0.903452,V;PRS;3;SG
odstawić,rżycie,0.87666476,V;PRS;2;PL
odstawić,odpowiadałaś,0.8915911,V;PST;2;SG;FEM
odstawić,zaryzykują,0.91896796,V;FUT;3;PL
odstawić,wymiksował,0.9005618,V;PST;3;SG;MASC
odwiedzać,identyfikujemy,0.8990412,V;PRS;1;PL
odwiedzać,nadzorujemy,0.8942986,V;PRS;1;PL
odwiedzać,podziwiałyśmy,0.85095936,V;PST;1;PL
odwiedzać,będziesz karał,0.87523603,V;FUT;2;SG;MASC
odwiedzać,czujemy,0.9171832,V;PRS;1;PL
odwiedzać,kładłeś,0.8813511,V;PST;2;SG;MASC
odwiedzać,będziemy dementowali,0.89140856,V;FUT;1;PL;MASC;HUM
odwiedzać,miauczycie,0.8749745,V;PRS;2;PL
odwiedzać,będzie analizowała,0.8249143,V;FUT;3;SG;FEM
odwiedzać,będą rządziły,0.8517785,V;FUT;3;PL
odwiedzać,będzie bredził,0.8691543,V;FUT;3;SG;MASC
odwiedzać,zerował,0.9015547,V;PST;3;SG;MASC
odwiedzać,odbudowałem,0.9080544,V;PST;1;SG;MASC
odwiedzać,rozważyło,0.87672794,V;PST;3;SG;NEUT
odwiedzać,dokona,0.8666808,V;FUT;3;SG
odwiedzać,będziemy odwiedzali,0.8982412,V;FUT;1;PL;MASC;HUM
odwiedzać,ćwiczą,0.91493297,V;PRS;3;PL
odwiedzać,będziecie edytowali,0.88586706,V;FUT;2;PL;MASC;HUM
odwiedzać,będę obciążał,0.90643954,V;FUT;1;SG;MASC
odwiedzać,poronili,0.81267536,V;PST;3;PL;MASC;HUM
odwiedzać,siadałyście,0.8925959,V;PST;2;PL
odwiedzać,grzęźniecie,0.8734734,V;PRS;2;PL
odwiedzać,będziesz wstawała,0.84012336,V;FUT;2;SG;FEM
odwiedzać,polecało,0.8910782,V;PST;3;SG;NEUT
odwiedzać,odjebałyśmy,0.86325645,V;PST;1;PL
odwiedzać,będziesz otrzymywała,0.8492291,V;FUT;2;SG;FEM
odwiedzać,będzie okradało,0.8901641,V;FUT;3;SG;NEUT
odwiedzać,uznajesz,0.890105,V;PRS;2;SG
odwiedzać,będziecie dusiły,0.88662463,V;FUT;2;PL
odwiedzać,będę bojała,0.87737036,V;FUT;1;SG;FEM
odwiedzać,będzie jodłowała,0.78375554,V;FUT;3;SG;FEM
odwiedzać,zesracie,0.887994,V;FUT;2;PL
odwzajemnić,będą rozmyślały,0.8710973,V;FUT;3;PL
odwzajemnić,skręciło,0.8282807,V;PST;3;SG;NEUT
odwzajemnić,oszukujemy,0.9108901,V;PRS;1;PL
odwzajemnić,chcieliśmy,0.8570286,V;PST;1;PL;MASC;HUM
odwzajemnić,dziobał,0.8794774,V;PST;3;SG;MASC
odwzajemnić,cenimy,0.85303557,V;PRS;1;PL
odwzajemnić,śmierdzimy,0.89551127,V;PRS;1;PL
odwzajemnić,zakażesz,0.89384395,V;FUT;2;SG
odwzajemnić,będę potakiwał,0.85209423,V;FUT;1;SG;MASC
odwzajemnić,łudziła,0.85007024,V;PST;3;SG;FEM
odwzajemnić,dmuchacie,0.8837817,V;PRS;2;PL
odwzajemnić,będzie ufała,0.8741539,V;FUT;3;SG;FEM
odwzajemnić,będę rozważał,0.8656067,V;FUT;1;SG;MASC
odwzajemnić,będziesz zazdrościł,0.8601746,V;FUT;2;SG;MASC
odwzajemnić,dusisz,0.8599673,V;PRS;2;SG
odwzajemnić,będą cytowały,0.86955625,V;FUT;3;PL
odwzajemnić,parkowałyśmy,0.8542734,V;PST;1;PL
odwzajemnić,będziemy medytowali,0.86133444,V;FUT;1;PL;MASC;HUM
odwzajemnić,napiszemy,0.89007753,V;FUT;1;PL
ogarniać,wiosłowaliśmy,0.84686565,V;PST;1;PL;MASC;HUM
ogarniać,zarżnę,0.89868724,V;FUT;1;SG
ogarniać,uderzałam,0.899232,V;PST;1;SG;FEM
ogarniać,zajebałem,0.8805861,V;PST;1;SG;MASC
ogarniać,poprowadzę,0.9012395,V;FUT;1;SG
ogarniać,harują,0.8917475,V;PRS;3;PL
ogarniać,odrzucimy,0.88477564,V;FUT;1;PL
ogarniać,traciłaś,0.86544526,V;PST;2;SG;FEM
ogarniać,wpływasz,0.9376599,V;PRS;2;SG
ogarniać,będziecie dziękowali,0.8519213,V;FUT;2;PL;MASC;HUM
ogarniać,planowałyście,0.85788304,V;PST;2;PL
ogarniać,kierował,0.8093537,V;PST;3;SG;MASC
ogarniać,igraliście,0.89564383,V;PST;2;PL;MASC;HUM
ogarniać,spięłyśmy,0.88301563,V;PST;1;PL
ogarniać,ogarnialiśmy,0.9370082,V;PST;1;PL;MASC;HUM
ogarniać,poci,0.9429145,V;PRS;3;SG
ogarniać,zastanawiałam,0.9079358,V;PST;1;SG;FEM
ogarniać,łudziłem,0.86817133,V;PST;1;SG;MASC
ogarniać,będziesz życzył,0.79854167,V;FUT;2;SG;MASC
ogarniać,odbudowaliście,0.88508224,V;PST;2;PL;MASC;HUM
ogarniać,gęgałam,0.90590537,V;PST;1;SG;FEM
ogarniać,zniszczyliście,0.8578875,V;PST;2;PL;MASC;HUM
ogarniać,będzie tęskniła,0.81572443,V;FUT;3;SG;FEM
ogarniać,wyjaśnisz,0.9141568,V;FUT;2;SG
ogarniać,będziemy szalali,0.863797,V;FUT;1;PL;MASC;HUM
ogarniać,doił,0.9097894,V;PST;3;SG;MASC
ogarniać,dojrzało,0.9102334,V;PST;3;SG;NEUT
ogarniać,będziemy tleli,0.840468,V;FUT;1;PL;MASC;HUM
ogarniać,żałuję,0.91415304,V;PRS;1;SG
ogarniać,kwiliłam,0.93590623,V;PST;1;SG;FEM
ogarniać,będę koił,0.8523149,V;FUT;1;SG;MASC
ogarniać,słuchacie,0.9013329,V;PRS;2;PL
oglądać,odrzuciła,0.9072478,V;PST;3;SG;FEM
oglądać,wyniesiemy,0.91838264,V;FUT;1;PL
oglądać,zajebałaś,0.88870126,V;PST;2;SG;FEM
oglądać,będziecie czerpali,0.90383613,V;FUT;2;PL;MASC;HUM
oglądać,będzie kłuła,0.8052026,V;FUT;3;SG;FEM
oglądać,potakujesz,0.88361853,V;PRS;2;SG
oglądać,bluzgaliście,0.86357814,V;PST;2;PL;MASC;HUM
oglądać,będziesz marudził,0.88270897,V;FUT;2;SG;MASC
oglądać,kompilował,0.8874873,V;PST;3;SG;MASC
oglądać,kwestionuję,0.93525076,V;PRS;1;SG
oglądać,zaniechamy,0.9011417,V;FUT;1;PL
oglądać,złamaliście,0.89171815,V;PST;2;PL;MASC;HUM
oglądać,zerwiecie,0.9060994,V;FUT;2;PL
oglądać,namawiają,0.9220403,V;PRS;3;PL
oglądać,będzie spodziewało,0.8692311,V;FUT;3;SG;NEUT
oglądać,trwałam,0.89851576,V;PST;1;SG;FEM
oglądać,filmowaliśmy,0.8962683,V;PST;1;PL;MASC;HUM
oglądać,będziesz uderzał,0.88926476,V;FUT;2;SG;MASC
oglądać,zakładasz,0.906341,V;FUT;2;SG
oglądać,będziemy zapraszały,0.88917255,V;FUT;1;PL
oglądać,łapałeś,0.90052587,V;PST;2;SG;MASC
oglądać,uwielbiam,0.936245,V;PRS;1;SG
oglądać,dementowałyście,0.9082545,V;PST;2;PL
oglądać,uważałam,0.91049707,V;PST;1;SG;FEM
oglądać,będą smakowali,0.9126491,V;FUT;3;PL;MASC;HUM
oglądać,medytowaliście,0.9297698,V;PST;2;PL;MASC;HUM
oglądać,rządziłyście,0.8864634,V;PST;2;PL
oglądać,będziemy badały,0.9107309,V;FUT;1;PL
oglądać,odczynił,0.8791699,V;PST;3;SG;MASC
oglądać,odstawię,0.89074486,V;FUT;1;SG
oglądać,będzie produkował,0.8865,V;FUT;3;SG;MASC
oglądać,grzmiałyście,0.8463561,V;PST;2;PL
ogolić się,oddychały,0.9148341,V;PST;3;PL
ogolić się,ćpałam,0.90877914,V;PST;1;SG;FEM
ogolić się,opatentowałaś,0.9055918,V;PST;2;SG;FEM
ogolić się,będzie medytował,0.8997637,V;FUT;3;SG;MASC
ogolić się,będę gęgał,0.92714226,V;FUT;1;SG;MASC
ogolić się,będą traktowały,0.9169489,V;FUT;3;PL
ogolić się,przyniesie,0.8784277,V;FUT;3;SG
ogolić się,będziemy nadzorowały,0.8946119,V;FUT;1;PL
ogolić się,dziękowaliście,0.762026,V;PST;2;PL;MASC;HUM
ogolić się,będę rozmawiała,0.9231899,V;FUT;1;SG;FEM
ogolić się,będziemy rozważali,0.9045074,V;FUT;1;PL;MASC;HUM
ogolić się,będziesz okradała,0.9207084,V;FUT;2;SG;FEM
ogolić się,połączyłeś,0.9369604,V;PST;2;SG;MASC
ogolić się,umierają,0.918559,V;PRS;3;PL
ogolić się,będziemy chwalili,0.9029299,V;FUT;1;PL;MASC;HUM
ogolić się,stracą,0.92077416,V;FUT;3;PL
ogolić się,drgaliśmy,0.8992103,V;PST;1;PL;MASC;HUM
ogolić się,atakowała,0.8340118,V;PST;3;SG;FEM
ogolić się,przeleciały,0.91930926,V;PST;3;PL
ograniczać,działały,0.8632507,V;PST;3;PL
ograniczać,dąsaliśmy,0.9161851,V;PST;1;PL;MASC;HUM
ograniczać,czekają,0.89776456,V;PRS;3;PL
ograniczać,będę gardził,0.86680984,V;FUT;1;SG;MASC
ograniczać,będziemy wstawały,0.79866445,V;FUT;1;PL
ograniczać,będzie mierzyła,0.7412567,V;FUT;3;SG;FEM
ograniczać,podróżowałaś,0.86140096,V;PST;2;SG;FEM
ograniczać,umierasz,0.9528147,V;PRS;2;SG
ograniczać,będzie gromadził,0.81323856,V;FUT;3;SG;MASC
ograniczać,zaufaliście,0.90918887,V;PST;2;PL;MASC;HUM
ograniczać,straciłem,0.90838635,V;PST;1;SG;MASC
ograniczać,wyjaśnię,0.8778631,V;FUT;1;SG
ograniczać,będą żałowały,0.83819777,V;FUT;3;PL
ograniczać,będzie należała,0.8437795,V;FUT;3;SG;FEM
ograniczać,kupowałeś,0.90804857,V;PST;2;SG;MASC
ograniczać,jodłowałyśmy,0.9308463,V;PST;1;PL
ograniczać,unikacie,0.8825051,V;PRS;2;PL
ograniczać,przysięgacie,0.9180444,V;PRS;2;PL
ograniczać,będziecie absorbowali,0.82032204,V;FUT;2;PL;MASC;HUM
ograniczać,mieszało,0.93584853,V;PST;3;SG;NEUT
ograniczać,będzie obalał,0.8701576,V;FUT;3;SG;MASC
ograniczać,przekwitałyście,0.7715967,V;PST;2;PL
ograniczać,badaliśmy,0.9232783,V;PST;1;PL;MASC;HUM
ograniczać,poprzedza,0.9111,V;PRS;3;SG
ograniczać,płoniemy,0.9408222,V;PRS;1;PL
ograniczać,zaimportowałaś,0.8723839,V;PST;2;SG;FEM
ograniczać,korzystają,0.8879374,V;PRS;3;PL
ograniczać,majsterkowałyście,0.8175649,V;PST;2;PL
ograniczać,będzie wdychał,0.8088287,V;FUT;3;SG;MASC
ograniczać,będzie ziało,0.814728,V;FUT;3;SG;NEUT
ograniczać,pokrywacie,0.9052975,V;PRS;2;PL
ograniczać,będziesz klęczała,0.89080334,V;FUT;2;SG;FEM
okazać,nakryliście,0.87958604,V;PST;2;PL;MASC;HUM
okazać,czaiła,0.8735298,V;PST;3;SG;FEM
okazać,mierzycie,0.87666047,V;PRS;2;PL
okazać,twierdziłem,0.86372286,V;PST;1;SG;MASC
okazać,zapraszałeś,0.8648337,V;PST;2;SG;MASC
okazać,będziemy robili,0.85649353,V;FUT;1;PL;MASC;HUM
okazać,rozważył,0.8757675,V;PST;3;SG;MASC
okazać,nakryjemy,0.9065803,V;FUT;1;PL
okazać,wyjebałyście,0.8662265,V;PST;2;PL
okazać,kosiłam,0.8880243,V;PST;1;SG;FEM
okazać,będzie chełpiła,0.86213773,V;FUT;3;SG;FEM
okazać,kastrowało,0.88940597,V;PST;3;SG;NEUT
okazać,chwalę,0.8722178,V;PRS;1;SG
okazać,będziesz czuł,0.8860173,V;FUT;2;SG;MASC
okazać,polował,0.8873502,V;PST;3;SG;MASC
okazać,będą bankrutowali,0.85977066,V;FUT;3;PL;MASC;HUM
okazać,będą kukały,0.8515539,V;FUT;3;PL
okazać,będę demontowała,0.8838859,V;FUT;1;SG;FEM
okazać,polecałem,0.899523,V;PST;1;SG;MASC
okradać,będę ukrywał,0.8902004,V;FUT;1;SG;MASC
okradać,radziliśmy,0.8986821,V;PST;1;PL;MASC;HUM
okradać,będziesz szalała,0.9046913,V;FUT;2;SG;FEM
